customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
401,6/4/18 21:56,FEMALE,NA,1992-12-12,Installed_through_referral
402,6/4/18 22:24,MALE,NA,1995-12-20,Not_through_referral
403,6/7/18 10:34,FEMALE,NA,1989-08-02,Not_through_referral
404,6/11/18 16:55,FEMALE,NA,2018-06-11,Not_through_referral
405,6/15/18 20:33,MALE,NA,1989-10-31,Not_through_referral
406,6/21/18 0:51,MALE,NA,1992-11-04,Not_through_referral
407,6/17/18 16:11,MALE,NA,2018-05-17,Not_through_referral
408,6/28/18 16:28,FEMALE,NA,1992-06-13,Installed_through_referral
409,6/23/18 20:21,MALE,NA,1987-10-10,Not_through_referral
410,6/30/18 21:14,MALE,NA,1994-06-10,Installed_through_referral
411,6/23/18 4:45,FEMALE,NA,1999-07-27,Not_through_referral
412,7/17/18 10:45,MALE,NA,1977-04-04,Not_through_referral
413,7/13/18 12:24,MALE,NA,2000-05-02,Installed_through_referral
414,7/23/18 13:45,MALE,NA,2018-07-23,Not_through_referral
415,7/24/18 14:46,MALE,NA,1983-08-16,Installed_through_referral
416,7/23/18 22:17,MALE,NA,1982-05-04,Not_through_referral
417,7/25/18 18:19,MALE,NA,2001-05-29,Not_through_referral
418,8/4/18 21:58,MALE,NA,2018-07-20,Not_through_referral
419,8/8/18 20:47,MALE,NA,2018-08-08,Not_through_referral
420,8/10/18 19:21,MALE,NA,1993-11-30,Not_through_referral
421,8/9/18 16:35,MALE,NA,2018-08-09,Not_through_referral
422,8/11/18 18:49,FEMALE,NA,1994-09-03,Not_through_referral
423,6/2/18 19:35,MALE,NA,1996-02-23,Not_through_referral
424,6/6/18 12:52,MALE,NA,2018-06-20,Not_through_referral
425,6/4/18 10:54,MALE,NA,1972-07-22,Not_through_referral
426,6/3/18 18:45,MALE,NA,1996-12-18,Not_through_referral
427,6/12/18 18:54,MALE,NA,1993-06-16,Not_through_referral
428,6/9/18 14:35,MALE,NA,2018-06-09,Installed_through_referral
429,6/11/18 11:17,MALE,NA,1994-04-16,Installed_through_referral
430,6/15/18 15:55,MALE,NA,1981-07-16,Not_through_referral
431,6/24/18 19:36,MALE,NA,1995-04-16,Not_through_referral
432,6/26/18 13:15,MALE,NA,1987-02-01,Not_through_referral
433,7/10/18 9:57,MALE,NA,1995-10-04,Not_through_referral
434,7/9/18 12:45,FEMALE,NA,1996-12-16,Not_through_referral
435,7/10/18 16:56,MALE,NA,1997-08-10,Not_through_referral
436,7/15/18 19:00,MALE,NA,1995-07-15,Not_through_referral
437,7/13/18 14:59,MALE,NA,1995-02-25,Installed_through_referral
438,7/14/18 20:30,MALE,NA,1994-07-14,Not_through_referral
439,7/29/18 21:52,MALE,NA,1996-06-09,Not_through_referral
440,7/30/18 17:41,MALE,NA,1975-07-27,Installed_through_referral
441,8/1/18 3:34,MALE,NA,1993-12-03,Installed_through_referral
442,8/9/18 11:46,MALE,NA,1993-03-18,Not_through_referral
443,8/14/18 15:52,FEMALE,NA,1996-07-26,Not_through_referral
444,8/5/18 14:02,FEMALE,NA,1998-11-16,Not_through_referral
445,6/12/18 0:02,FEMALE,NA,1991-08-19,Not_through_referral
446,6/15/18 22:43,MALE,NA,1997-07-20,Not_through_referral
447,6/13/18 9:28,MALE,NA,1990-04-13,Installed_through_referral
448,6/23/18 0:51,MALE,NA,1996-10-10,Installed_through_referral
449,6/29/18 13:08,MALE,NA,1992-07-18,Not_through_referral
450,6/24/18 11:47,MALE,NA,2018-06-24,Not_through_referral
451,6/24/18 0:34,MALE,NA,1996-06-24,Installed_through_referral
452,6/29/18 2:03,MALE,NA,2000-05-10,Installed_through_referral
453,6/27/18 18:06,MALE,NA,2018-06-27,Installed_through_referral
454,7/5/18 8:29,MALE,NA,1995-05-24,Installed_through_referral
455,7/11/18 9:18,MALE,NA,2018-07-11,Not_through_referral
456,7/6/18 16:15,FEMALE,NA,1994-09-28,Installed_through_referral
457,7/3/18 15:48,MALE,NA,1998-10-18,Not_through_referral
458,7/5/18 18:00,MALE,NA,2000-05-13,Not_through_referral
459,7/11/18 14:42,MALE,NA,1988-04-18,Installed_through_referral
460,7/2/18 22:56,FEMALE,NA,1993-04-13,Not_through_referral
461,7/13/18 18:14,FEMALE,NA,1990-05-27,Installed_through_referral
462,7/15/18 1:03,MALE,NA,1994-06-27,Not_through_referral
463,8/9/18 14:15,MALE,NA,1997-03-02,Not_through_referral
464,8/12/18 21:18,MALE,NA,1993-06-30,Not_through_referral
465,8/9/18 19:39,NA,NA,1900-01-00,Not_through_referral
466,6/1/18 9:28,MALE,NA,2000-05-07,Not_through_referral
467,6/8/18 16:53,MALE,NA,1995-01-05,Installed_through_referral
468,6/12/18 22:21,MALE,NA,2001-03-10,Not_through_referral
469,6/15/18 15:47,MALE,NA,1992-04-14,Installed_through_referral
470,6/17/18 19:32,MALE,NA,1977-04-02,Not_through_referral
471,6/21/18 13:32,MALE,NA,1990-06-21,Installed_through_referral
472,6/15/18 12:56,MALE,NA,1977-10-27,Not_through_referral
473,6/13/18 9:12,MALE,NA,1980-03-26,Not_through_referral
474,6/16/18 14:55,MALE,NA,2000-07-11,Installed_through_referral
475,6/19/18 15:36,MALE,NA,1993-06-19,Not_through_referral
476,6/21/18 10:59,MALE,NA,2000-02-16,Not_through_referral
477,6/30/18 9:54,MALE,NA,1999-08-25,Not_through_referral
478,6/23/18 20:05,MALE,NA,2018-06-23,Installed_through_referral
479,6/27/18 16:33,MALE,NA,2018-06-06,Not_through_referral
480,7/4/18 17:09,MALE,NA,1997-02-23,Not_through_referral
481,7/7/18 12:23,NA,NA,1900-01-00,Not_through_referral
482,7/11/18 18:16,MALE,NA,1982-08-05,Installed_through_referral
483,7/3/18 17:57,MALE,NA,2000-04-17,Not_through_referral
484,7/9/18 17:08,MALE,NA,1993-02-17,Not_through_referral
485,7/8/18 17:37,MALE,NA,1993-04-08,Not_through_referral
486,7/9/18 16:49,MALE,NA,1991-05-02,Installed_through_referral
487,7/7/18 17:44,MALE,NA,1993-04-09,Not_through_referral
488,7/20/18 17:07,MALE,NA,2008-07-02,Installed_through_referral
489,7/12/18 18:54,MALE,NA,2000-07-21,Not_through_referral
490,7/18/18 10:45,MALE,NA,2018-01-10,Not_through_referral
491,7/27/18 18:18,MALE,NA,1999-12-16,Not_through_referral
492,7/26/18 13:09,MALE,NA,1993-02-14,Not_through_referral
493,7/25/18 18:29,MALE,NA,1998-05-04,Not_through_referral
494,8/2/18 17:33,MALE,NA,1999-01-04,Not_through_referral
495,8/11/18 13:31,FEMALE,NA,1999-12-05,Not_through_referral
496,8/5/18 18:11,MALE,NA,1996-08-18,Installed_through_referral
497,8/10/18 11:42,MALE,NA,1999-07-12,Not_through_referral
498,8/5/18 17:23,MALE,NA,1980-11-01,Not_through_referral
499,6/2/18 21:23,FEMALE,NA,1995-06-16,Installed_through_referral
500,6/1/18 8:45,MALE,NA,1999-08-15,Not_through_referral
501,6/19/18 13:06,MALE,NA,1995-01-29,Not_through_referral
502,6/19/18 7:31,MALE,NA,1991-10-18,Not_through_referral
503,6/16/18 15:42,MALE,NA,1982-06-24,Not_through_referral
504,6/20/18 9:38,FEMALE,NA,2017-01-02,Not_through_referral
505,6/22/18 11:52,MALE,NA,1975-06-01,Not_through_referral
506,7/1/18 11:30,MALE,NA,1987-07-24,Installed_through_referral
507,6/22/18 18:24,MALE,NA,1991-10-29,Not_through_referral
508,6/24/18 11:07,MALE,NA,1999-08-19,Not_through_referral
509,6/26/18 20:43,MALE,NA,1987-04-22,Not_through_referral
510,6/23/18 10:45,MALE,NA,1999-09-07,Installed_through_referral
511,7/1/18 0:32,MALE,NA,2012-04-12,Not_through_referral
512,7/7/18 1:43,MALE,NA,1993-03-23,Not_through_referral
513,7/6/18 0:42,FEMALE,NA,1999-08-03,Installed_through_referral
514,7/3/18 22:40,FEMALE,NA,1997-02-02,Not_through_referral
515,7/22/18 20:49,MALE,NA,1983-07-28,Not_through_referral
516,7/15/18 16:30,MALE,NA,2018-07-15,Not_through_referral
517,7/18/18 0:32,MALE,NA,1991-03-24,Not_through_referral
518,8/1/18 14:12,MALE,NA,1993-08-01,Installed_through_referral
519,7/28/18 0:49,MALE,NA,1994-08-13,Not_through_referral
520,8/3/18 16:55,MALE,NA,1978-09-28,Not_through_referral
521,7/26/18 17:07,FEMALE,NA,1987-08-26,Installed_through_referral
522,8/5/18 20:36,MALE,NA,1993-04-11,Not_through_referral
523,8/6/18 10:24,FEMALE,NA,2018-08-04,Not_through_referral
524,8/9/18 22:59,MALE,NA,1998-08-09,Installed_through_referral
525,8/13/18 17:37,MALE,NA,1984-08-14,Not_through_referral
526,8/6/18 14:53,MALE,NA,1999-02-04,Not_through_referral
527,6/6/18 16:09,MALE,NA,1989-11-11,Not_through_referral
528,6/5/18 17:22,MALE,NA,1985-12-11,Not_through_referral
529,6/10/18 22:16,MALE,NA,2018-05-09,Not_through_referral
530,6/7/18 12:24,MALE,NA,2018-06-07,Not_through_referral
531,6/9/18 23:56,MALE,NA,1982-01-10,Not_through_referral
532,6/4/18 1:46,FEMALE,NA,1990-06-04,Installed_through_referral
533,6/8/18 11:40,MALE,NA,1997-02-18,Not_through_referral
534,6/17/18 5:37,MALE,NA,1992-06-18,Not_through_referral
535,6/13/18 7:48,MALE,NA,1998-03-15,Not_through_referral
536,6/21/18 10:46,FEMALE,NA,2000-09-03,Not_through_referral
537,6/20/18 19:22,MALE,NA,2018-06-20,Installed_through_referral
538,6/13/18 21:22,MALE,NA,1995-07-08,Not_through_referral
539,6/21/18 16:43,MALE,NA,2018-06-05,Not_through_referral
540,6/15/18 13:38,MALE,NA,1999-12-08,Not_through_referral
541,6/22/18 23:44,MALE,NA,1990-10-03,Not_through_referral
542,6/22/18 15:24,MALE,NA,1984-07-12,Not_through_referral
543,6/27/18 10:03,MALE,NA,1977-12-29,Not_through_referral
544,6/25/18 16:23,FEMALE,NA,2018-06-25,Not_through_referral
545,6/29/18 15:26,FEMALE,NA,1993-11-16,Not_through_referral
546,7/7/18 1:17,MALE,NA,2018-06-02,Not_through_referral
547,7/7/18 20:10,MALE,NA,1988-12-11,Not_through_referral
548,7/19/18 19:26,MALE,NA,1985-01-21,Installed_through_referral
549,7/21/18 18:03,MALE,NA,1995-07-21,Not_through_referral
550,7/22/18 15:40,MALE,NA,1997-06-20,Not_through_referral
551,7/14/18 18:55,MALE,NA,2018-07-14,Not_through_referral
552,7/16/18 13:44,MALE,NA,1994-01-07,Not_through_referral
553,7/28/18 9:38,MALE,NA,2018-02-25,Installed_through_referral
554,8/3/18 17:52,MALE,NA,1990-12-21,Not_through_referral
555,8/11/18 9:57,FEMALE,NA,1996-06-19,Not_through_referral
556,8/4/18 18:56,MALE,NA,1998-10-20,Not_through_referral
557,8/10/18 10:09,MALE,NA,1998-08-10,Installed_through_referral
558,9/5/18 8:56,MALE,NA,1981-12-25,Installed_through_referral
559,9/14/18 16:10,MALE,NA,1993-12-29,Not_through_referral
560,9/16/18 21:37,MALE,NA,1986-06-18,Not_through_referral
561,9/28/18 20:55,MALE,NA,1994-09-16,Not_through_referral
562,8/18/18 18:36,MALE,NA,2000-10-14,Installed_through_referral
563,8/17/18 15:58,MALE,NA,1957-08-02,Not_through_referral
564,9/14/18 4:39,MALE,NA,1991-08-30,Not_through_referral
565,9/29/18 22:02,FEMALE,NA,1992-12-05,Installed_through_referral
566,8/16/18 16:26,MALE,NA,1990-09-29,Not_through_referral
567,8/16/18 20:33,MALE,NA,1993-04-16,Installed_through_referral
568,8/27/18 19:08,MALE,NA,1996-08-08,Not_through_referral
569,8/26/18 8:08,MALE,NA,1994-08-09,Installed_through_referral
570,9/6/18 21:47,MALE,NA,1991-11-24,Not_through_referral
571,8/30/18 18:40,MALE,NA,2018-08-13,Installed_through_referral
572,9/2/18 17:41,FEMALE,NA,1967-09-04,Not_through_referral
573,9/11/18 16:23,FEMALE,NA,1998-11-20,Installed_through_referral
574,9/12/18 17:27,FEMALE,NA,1997-11-09,Installed_through_referral
575,9/8/18 20:18,MALE,NA,1983-09-24,Not_through_referral
576,9/13/18 20:36,MALE,NA,2018-09-04,Not_through_referral
577,9/23/18 20:14,MALE,NA,1982-06-13,Not_through_referral
578,8/22/18 21:18,MALE,NA,2017-12-19,Not_through_referral
579,8/23/18 15:24,MALE,NA,1985-08-01,Not_through_referral
580,8/19/18 23:46,FEMALE,NA,1989-05-27,Installed_through_referral
581,8/28/18 11:07,MALE,NA,1997-08-13,Installed_through_referral
582,9/19/18 14:51,FEMALE,NA,1989-11-12,Installed_through_referral
583,9/10/18 21:20,MALE,NA,1990-07-09,Not_through_referral
584,9/19/18 8:17,MALE,NA,2000-08-06,Not_through_referral
585,9/19/18 7:50,MALE,NA,1992-09-01,Not_through_referral
586,8/16/18 13:47,NA,NA,1900-01-00,Not_through_referral
587,8/18/18 12:38,FEMALE,NA,1992-05-23,Not_through_referral
588,8/31/18 18:53,MALE,NA,2018-08-16,Not_through_referral
589,8/26/18 13:34,MALE,NA,1993-06-10,Not_through_referral
590,9/2/18 12:58,FEMALE,NA,2018-09-01,Not_through_referral
591,8/28/18 18:17,MALE,NA,1985-08-10,Not_through_referral
592,8/28/18 21:59,MALE,NA,2000-03-15,Not_through_referral
593,9/9/18 11:14,FEMALE,NA,1994-09-02,Installed_through_referral
594,9/23/18 13:19,MALE,NA,1993-10-08,Not_through_referral
595,8/20/18 11:03,MALE,NA,1996-03-03,Not_through_referral
596,8/31/18 9:24,MALE,NA,2006-01-05,Not_through_referral
597,9/20/18 20:12,MALE,NA,1993-03-03,Installed_through_referral
598,9/8/18 20:57,FEMALE,NA,1991-05-14,Not_through_referral
599,9/19/18 19:16,MALE,NA,1997-02-10,Not_through_referral
600,9/25/18 19:16,MALE,NA,1995-05-14,Not_through_referral
601,9/23/18 23:03,MALE,NA,1996-05-12,Not_through_referral
602,9/28/18 14:03,MALE,NA,2018-09-28,Not_through_referral
603,9/25/18 18:00,FEMALE,NA,1992-03-30,Not_through_referral
604,8/22/18 0:56,MALE,NA,2014-12-13,Not_through_referral
605,8/24/18 21:54,MALE,NA,2000-07-11,Installed_through_referral
606,8/19/18 14:22,MALE,NA,1991-04-26,Not_through_referral
607,8/15/18 17:25,MALE,NA,2000-08-15,Installed_through_referral
608,8/30/18 21:07,MALE,NA,1997-01-11,Installed_through_referral
609,9/4/18 13:00,MALE,NA,2000-07-21,Installed_through_referral
610,9/6/18 6:25,MALE,NA,2012-02-29,Not_through_referral
611,9/1/18 19:02,FEMALE,NA,1997-05-10,Not_through_referral
612,9/5/18 13:51,MALE,NA,1992-11-18,Not_through_referral
613,8/31/18 15:16,MALE,NA,1999-04-12,Not_through_referral
614,8/30/18 21:17,MALE,NA,1975-07-31,Not_through_referral
615,9/3/18 18:19,MALE,NA,1993-10-05,Installed_through_referral
616,9/11/18 17:49,MALE,NA,2018-09-07,Not_through_referral
617,9/11/18 12:35,MALE,NA,1999-07-03,Not_through_referral
618,9/16/18 17:15,MALE,NA,1999-09-09,Not_through_referral
619,9/11/18 12:20,FEMALE,NA,1991-11-12,Installed_through_referral
620,9/24/18 21:14,MALE,NA,1995-09-24,Not_through_referral
621,9/25/18 18:45,MALE,NA,1995-01-01,Not_through_referral
622,9/23/18 10:13,FEMALE,NA,2000-05-07,Not_through_referral
623,8/14/18 23:22,MALE,NA,2018-08-14,Installed_through_referral
624,8/30/18 23:52,MALE,NA,1995-10-05,Installed_through_referral
625,8/27/18 15:14,MALE,NA,2000-03-19,Not_through_referral
626,9/4/18 9:38,MALE,NA,2000-03-03,Installed_through_referral
627,9/5/18 18:21,FEMALE,NA,1996-07-06,Installed_through_referral
628,9/11/18 15:13,MALE,NA,2018-07-03,Not_through_referral
629,9/27/18 16:58,MALE,NA,2018-09-27,Installed_through_referral
630,8/25/18 13:56,MALE,NA,2018-08-25,Installed_through_referral
631,8/16/18 9:28,MALE,NA,1981-12-22,Not_through_referral
632,8/21/18 19:49,FEMALE,NA,1999-04-10,Not_through_referral
633,8/17/18 15:10,MALE,NA,2018-08-17,Installed_through_referral
634,8/26/18 11:55,MALE,NA,2018-08-26,Installed_through_referral
635,9/3/18 20:17,MALE,NA,1997-02-03,Not_through_referral
636,9/1/18 16:05,MALE,NA,2018-09-01,Installed_through_referral
637,9/4/18 11:04,MALE,NA,2001-03-19,Installed_through_referral
638,8/29/18 12:21,FEMALE,NA,2018-08-29,Not_through_referral
639,9/8/18 19:40,MALE,NA,1969-12-04,Not_through_referral
640,9/11/18 16:53,MALE,NA,1989-07-09,Not_through_referral
641,8/20/18 12:25,MALE,NA,2000-02-22,Not_through_referral
642,8/30/18 14:55,MALE,NA,1995-08-07,Not_through_referral
643,9/12/18 20:53,FEMALE,NA,2018-09-02,Not_through_referral
644,9/10/18 17:32,MALE,NA,1985-07-05,Not_through_referral
645,9/7/18 14:12,MALE,NA,1997-01-11,Not_through_referral
646,9/24/18 18:55,MALE,NA,1997-12-16,Not_through_referral
647,6/2/18 16:19,MALE,NA,2017-09-03,Not_through_referral
648,6/7/18 16:22,MALE,NA,1998-11-15,Installed_through_referral
649,6/7/18 18:24,MALE,NA,1985-06-06,Not_through_referral
650,6/7/18 20:59,MALE,NA,1999-02-22,Not_through_referral
651,6/14/18 20:45,FEMALE,NA,1996-06-14,Installed_through_referral
652,6/19/18 21:03,MALE,NA,1982-06-07,Not_through_referral
653,6/25/18 15:26,MALE,NA,1999-06-21,Installed_through_referral
654,7/5/18 14:09,MALE,NA,1992-07-14,Installed_through_referral
655,7/2/18 15:59,FEMALE,NA,1997-06-26,Not_through_referral
656,7/6/18 21:50,MALE,NA,1980-12-06,Installed_through_referral
657,7/17/18 15:29,MALE,NA,1992-04-27,Installed_through_referral
658,7/15/18 8:08,MALE,NA,1999-01-25,Not_through_referral
659,7/24/18 14:40,MALE,NA,1996-02-26,Installed_through_referral
660,8/1/18 11:23,MALE,NA,1978-10-12,Not_through_referral
661,7/26/18 14:10,MALE,NA,1991-02-01,Not_through_referral
662,7/25/18 15:46,MALE,NA,2018-07-25,Installed_through_referral
663,7/24/18 14:38,MALE,NA,1994-08-18,Installed_through_referral
664,8/12/18 10:01,FEMALE,NA,1964-09-28,Installed_through_referral
665,6/2/18 17:13,MALE,NA,1996-08-22,Installed_through_referral
666,6/9/18 17:05,FEMALE,NA,1985-06-09,Not_through_referral
667,6/6/18 18:26,MALE,NA,1993-06-15,Not_through_referral
668,6/6/18 16:34,FEMALE,NA,1991-11-13,Not_through_referral
669,6/20/18 11:35,MALE,NA,1989-11-03,Not_through_referral
670,6/21/18 3:20,FEMALE,NA,2000-04-17,Not_through_referral
671,6/14/18 22:47,MALE,NA,2018-06-12,Not_through_referral
672,6/17/18 13:35,MALE,NA,1992-11-25,Not_through_referral
673,6/20/18 13:09,FEMALE,NA,1994-07-18,Not_through_referral
674,6/18/18 18:54,MALE,NA,2000-08-11,Not_through_referral
675,6/15/18 14:46,NA,NA,1900-01-00,Not_through_referral
676,6/19/18 16:49,MALE,NA,1995-10-08,Not_through_referral
677,6/27/18 19:57,FEMALE,NA,2018-06-06,Not_through_referral
678,6/22/18 15:10,MALE,NA,1993-08-20,Installed_through_referral
679,6/23/18 16:17,MALE,NA,1978-02-10,Not_through_referral
680,7/1/18 21:59,MALE,NA,2001-11-15,Not_through_referral
681,7/7/18 16:31,MALE,NA,1999-09-22,Not_through_referral
682,7/5/18 19:10,FEMALE,NA,2018-07-05,Installed_through_referral
683,7/6/18 21:27,MALE,NA,1990-07-06,Not_through_referral
684,7/19/18 18:05,MALE,NA,1993-08-07,Installed_through_referral
685,7/20/18 12:13,FEMALE,NA,1987-10-20,Not_through_referral
686,7/22/18 14:37,MALE,NA,1999-02-14,Not_through_referral
687,7/23/18 0:49,NA,NA,1900-01-00,Not_through_referral
688,6/3/18 11:21,MALE,NA,1998-05-13,Installed_through_referral
689,6/10/18 15:32,FEMALE,NA,2011-06-30,Installed_through_referral
690,6/21/18 15:56,MALE,NA,2018-06-14,Not_through_referral
691,6/13/18 0:24,FEMALE,NA,2018-06-10,Not_through_referral
692,6/26/18 13:16,FEMALE,NA,2001-11-28,Not_through_referral
693,7/6/18 18:27,MALE,NA,1994-10-25,Not_through_referral
694,7/3/18 13:01,MALE,NA,2014-08-13,Not_through_referral
695,7/10/18 18:51,MALE,NA,2000-09-15,Not_through_referral
696,7/5/18 18:15,MALE,NA,1993-07-05,Installed_through_referral
697,7/7/18 16:28,MALE,NA,2018-04-05,Installed_through_referral
698,7/8/18 11:26,FEMALE,NA,1977-07-07,Not_through_referral
699,7/4/18 21:40,MALE,NA,1990-11-01,Not_through_referral
700,7/9/18 13:14,MALE,NA,1998-06-08,Installed_through_referral
701,8/8/18 22:39,MALE,NA,1993-08-18,Not_through_referral
702,8/6/18 15:37,MALE,NA,1986-10-18,Not_through_referral
703,6/2/18 16:30,MALE,NA,1991-07-09,Installed_through_referral
704,6/12/18 16:40,MALE,NA,1996-05-15,Not_through_referral
705,6/7/18 14:25,MALE,NA,2018-06-07,Not_through_referral
706,6/8/18 19:52,MALE,NA,1985-05-05,Not_through_referral
707,6/26/18 18:51,NA,NA,1900-01-00,Not_through_referral
708,6/23/18 17:43,MALE,NA,1984-09-16,Installed_through_referral
709,6/24/18 3:46,FEMALE,NA,1996-02-10,Not_through_referral
710,6/22/18 16:06,MALE,NA,1990-07-04,Not_through_referral
711,6/25/18 22:20,MALE,NA,1998-06-25,Installed_through_referral
712,7/5/18 14:05,MALE,NA,1982-09-20,Not_through_referral
713,7/18/18 17:43,FEMALE,NA,2018-07-18,Not_through_referral
714,7/22/18 16:04,MALE,NA,1996-03-24,Not_through_referral
715,7/19/18 15:14,MALE,NA,2018-07-19,Not_through_referral
716,6/2/18 17:24,MALE,NA,1988-08-05,Installed_through_referral
717,6/7/18 23:45,MALE,NA,1991-01-02,Not_through_referral
718,6/10/18 0:01,MALE,NA,2018-06-10,Not_through_referral
719,6/12/18 14:51,FEMALE,NA,1983-11-07,Not_through_referral
720,6/13/18 16:07,FEMALE,NA,1994-08-18,Not_through_referral
721,6/26/18 23:32,FEMALE,NA,1995-05-01,Not_through_referral
722,7/7/18 15:13,MALE,NA,1989-04-22,Installed_through_referral
723,7/13/18 14:30,MALE,NA,1996-09-09,Not_through_referral
724,7/13/18 12:04,MALE,NA,2018-07-13,Not_through_referral
725,7/16/18 0:16,MALE,NA,1995-08-08,Installed_through_referral
726,7/27/18 20:09,MALE,NA,2017-12-03,Not_through_referral
727,7/31/18 22:02,MALE,NA,2000-07-12,Not_through_referral
728,7/26/18 16:11,MALE,NA,1989-09-07,Not_through_referral
729,8/7/18 18:39,FEMALE,NA,2000-02-10,Installed_through_referral
730,6/7/18 16:01,MALE,NA,1980-01-01,Not_through_referral
731,6/9/18 12:45,MALE,NA,1991-08-27,Installed_through_referral
732,6/8/18 11:16,MALE,NA,1990-04-07,Installed_through_referral
733,6/16/18 12:48,FEMALE,NA,1989-11-13,Not_through_referral
734,6/30/18 11:18,MALE,NA,1978-08-21,Not_through_referral
735,6/29/18 11:11,MALE,NA,1993-07-10,Installed_through_referral
736,7/1/18 12:52,MALE,NA,1980-05-04,Not_through_referral
737,7/2/18 14:27,NA,NA,1900-01-00,Not_through_referral
738,7/16/18 23:10,MALE,NA,1996-11-19,Installed_through_referral
739,7/21/18 17:50,MALE,NA,1971-01-12,Not_through_referral
740,7/22/18 14:35,MALE,NA,2018-07-22,Not_through_referral
741,8/2/18 21:07,MALE,NA,1995-04-12,Not_through_referral
742,8/5/18 14:49,MALE,NA,1993-06-16,Not_through_referral
743,8/11/18 21:41,FEMALE,NA,1999-08-13,Installed_through_referral
